PokerStars Tournoi #3585974263, No Limit Hold'em
  388: petoune160 [2] (France), encore en lice
  389: philoup3 (France), encore en lice
  390: planckeel [2] (France), encore en lice
  391: player14976 (France), encore en lice
  392: poketo112 (Espagne), encore en lice
  393: polinaevge (Espagne), encore en lice
  394: popitecus (Espagne), encore en lice
  395: pviriato0007 (Portugal), encore en lice
  396: rabbitte28 (Portugal), encore en lice
  397: racso857 (Espagne), encore en lice
  398: ratepenad [2] (France), encore en lice
  399: redsaman [2] (Espagne), encore en lice
  400: ref2509 [2] (France), encore en lice
  401: renuelos [2] (Espagne), encore en lice
  402: revenge760 (Espagne), encore en lice
  403: rezus467 (France), encore en lice
  404: ricardovinog.es (Brésil), encore en lice
  405: riccopepel [2] (France), encore en lice
  406: ricket444 (France), encore en lice
  407: ringostuf (France), encore en lice
  408: rocleaumia (France), encore en lice
  409: rorudo (Espagne), encore en lice
  410: rubenhpsquad (Espagne), encore en lice
  411: rubenstf (Portugal), encore en lice
  412: ryuk318 (France), encore en lice
  413: sabine627 (France), encore en lice
  414: sabinesub84 (France), encore en lice
  415: sakaaran [2] (France), encore en lice
  416: sandatou (France), encore en lice
  417: sandiros52 (Portugal), encore en lice
  418: scopex03 (France), encore en lice
  419: se2an3 (Espagne), encore en lice
  420: seeqdgolt [2] (France), encore en lice
  421: seerum [2] (France), encore en lice
  422: selvagem65 [2] (Portugal), encore en lice
  423: sergedu93 (France), encore en lice
  424: sergueiboss (Espagne), encore en lice
  425: sikoRICH1 (Ukraine), encore en lice
  426: smakovitch [2] (France), encore en lice
  427: soffs7 (Espagne), encore en lice
  428: solrac426 (Espagne), encore en lice
  429: sosa_pikas (Espagne), encore en lice
  430: soup34987 (France), encore en lice
  431: souto3333 (Espagne), encore en lice
  432: supervagabond11 (France), encore en lice
  433: susana417 (Portugal), encore en lice
  434: t0xatib (France), encore en lice
  435: tarragona69 (Portugal), encore en lice
  436: tascinko (Espagne), encore en lice
  437: tedacuen (Espagne), encore en lice
  438: tete2gland (France), encore en lice
  439: theKST (Portugal), encore en lice
  440: therealcrack (Portugal), encore en lice
  441: titipok19 (France), encore en lice
  442: titolaka [2] (Espagne), encore en lice
  443: tmandret [2] (France), encore en lice
  444: tointman (France), encore en lice
  445: traelo (Espagne), encore en lice
  446: tranquille41 (France), encore en lice
  447: trece13negro [2] (Espagne), encore en lice
  448: tropiccc67 (France), encore en lice
  449: tsunamy01 (Brésil), encore en lice
  450: ttittmaan [2] (France), encore en lice
  451: tuco545 (Espagne), encore en lice
  452: ufh1312 (Espagne), encore en lice
  453: ulises231059 (Espagne), encore en lice
  454: v.azorin (Espagne), encore en lice
  455: valencia1355 [2] (Espagne), encore en lice
  456: victorveg299 [2] (Espagne), encore en lice
  457: vieitesdoa2222 (Espagne), encore en lice
  458: virgamaria (France), encore en lice
  459: vitalhigato (France), encore en lice
  460: volasone (France), encore en lice
  461: voolken (Portugal), encore en lice
  462: vumm375 (Portugal), encore en lice
  463: wawabix27 (France), encore en lice
  464: wiplass (Espagne), encore en lice
  465: xDOLLSx [2] (France), encore en lice
  466: xGOULOUxx (France), encore en lice
  467: xMICMAC (France), encore en lice
  468: xolog (Espagne), encore en lice
  469: xxRastaNomanxx (France), encore en lice
  470: yendorSA (Espagne), encore en lice
  471: yoRayzz (France), encore en lice
  472: zazpe (Espagne), encore en lice
  473: zeca.lopes (Portugal), encore en lice
  474: zj205gti (France), encore en lice
  475: zurab11211 (Azerbaïdjan), encore en lice
  476: psychoman59 (France), 
  477: Tarrata 21 (Espagne), 
